"Date","Time","Transaction ID","Receipt No.","Source","Cashier","Payment Type","Total","Cost","Profit","Email Recipient","Customer","Email Address","Mobile Number","Notes","Delivery Address","Park Tag"
"8 Feb 2024","5:26pm","1707384396","1942","In-Store","Irene","Cash","47","30.549999999999997","16.450000000000003","","","","","","",""
"8 Feb 2024","5:24pm","1707384250","1941","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","5:15pm","1707383759","1940","In-Store","Irene","Cash","441","403","38","","","","","","",""
"8 Feb 2024","5:00pm","1707382850","1939","In-Store","Irene","Cash","20","0","20","","","","","","",""
"8 Feb 2024","4:59pm","1707382760","1938","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","4:59pm","1707382751","1937","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","4:58pm","1707382738","1936","In-Store","Irene","Cash","459","298.35","160.64999999999998","","","","","","",""
"8 Feb 2024","4:56pm","1707382583","1935","In-Store","Irene","Cash","141","76.69999999999999","64.30000000000001","","","","","","",""
"8 Feb 2024","4:35pm","1707381306","1934","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","4:11pm","1707379913","1933","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","4:11pm","1707379899","1932","In-Store","Irene","Cash","359","233.35","125.65","","","","","","",""
"8 Feb 2024","3:59pm","1707379167","1931","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","3:58pm","1707379084","1930","In-Store","Irene","Cash","319","207.35","111.65","","","","","","",""
"8 Feb 2024","3:11pm","1707376276","1929","In-Store","Irene","Cash","198","0","198","","","","","","",""
"8 Feb 2024","3:04pm","1707375851","1928","In-Store","Irene","Cash","112","91","21","","","","","","",""
"8 Feb 2024","3:00pm","1707375621","1927","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","2:59pm","1707375597","1926","In-Store","Irene","Cash","267.3","246.35","20.950000000000017","","","","","","",""
"8 Feb 2024","2:50pm","1707375032","1925","In-Store","Irene","Cash","492.1","422.25000000000006","69.84999999999997","","","","","","",""
"8 Feb 2024","2:26pm","1707373581","1924","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","2:16pm","1707372961","1923","In-Store","Irene","Cash","152","34.45","117.55","","","","","","",""
"8 Feb 2024","2:15pm","1707372942","1922","In-Store","Irene","Cash","55","35.75","19.25","","","","","","",""
"8 Feb 2024","2:12pm","1707372777","1921","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","2:07pm","1707372443","1920","In-Store","Irene","Cash","659","0","659","","","","","","",""
"8 Feb 2024","2:06pm","1707372411","1919","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","1:22pm","1707369753","1918","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","12:29pm","1707366578","1917","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","11:06am","1707361619","1916","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","10:53am","1707360826","1915","In-Store","Irene","Cash","28","18.2","9.8","","","","","","",""
"8 Feb 2024","9:54am","1707357290","1914","In-Store","Irene","Cash","28","22.75","5.25","","","","","","",""
"8 Feb 2024","9:23am","1707355416","1913","In-Store","Irene","Cash","850","0","850","","","","","","",""
"8 Feb 2024","8:53am","1707353613","1912","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","8:53am","1707353600","1911","In-Store","Irene","Cash","499","0","499","","","","","","",""
"8 Feb 2024","7:53am","1707349998","1910","In-Store","Irene","Cash","99","0","99","","","","","","",""
"8 Feb 2024","7:25am","1707348354","1909","In-Store","Irene","Cash","60","39","21","","","","","","",""
"8 Feb 2024","7:25am","1707348344","1908","In-Store","Irene","Cash","154","141.7","12.300000000000011","","","","","","",""
"8 Feb 2024","7:24am","1707348293","1907","In-Store","Irene","Cash","649","0","649","","","","","","",""
"7 Feb 2024","6:23pm","1707301394","1906","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","6:21pm","1707301282","1905","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"7 Feb 2024","6:17pm","1707301033","1904","In-Store","Justin Marcelo","Cash","24.5","21.45","3.0500000000000007","","","","","","",""
"7 Feb 2024","6:16pm","1707301012","1903","In-Store","Justin Marcelo","Cash","93","60.45","32.55","","","","","","",""
"7 Feb 2024","6:01pm","1707300098","1902","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","5:45pm","1707299121","1901","In-Store","Justin Marcelo","Cash","88","0","88","","","","","","",""
"7 Feb 2024","5:45pm","1707299102","1900","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","5:18pm","1707297489","1899","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","5:14pm","1707297263","1898","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","5:11pm","1707297100","1897","In-Store","Justin Marcelo","Cash","119","0","119","","","","","","",""
"7 Feb 2024","5:04pm","1707296682","1896","In-Store","Justin Marcelo","Cash","28","18.2","9.8","","","","","","",""
"7 Feb 2024","4:53pm","1707296026","1895","In-Store","Justin Marcelo","Cash","160.3","0","160.3","","","","","","",""
"7 Feb 2024","4:32pm","1707294750","1894","In-Store","Justin Marcelo","Cash","37","24.05","12.95","","","","","","",""
"7 Feb 2024","4:32pm","1707294733","1893","In-Store","Justin Marcelo","Cash","56","36.4","19.6","","","","","","",""
"7 Feb 2024","4:18pm","1707293928","1892","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","4:12pm","1707293552","1891","In-Store","Justin Marcelo","Cash","46.2","41.599999999999994","4.6000000000000085","","","","","","",""
"7 Feb 2024","4:05pm","1707293143","1890","In-Store","Justin Marcelo","Cash","15","0","15","","","","","","",""
"7 Feb 2024","3:57pm","1707292664","1889","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","3:43pm","1707291834","1888","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","3:43pm","1707291824","1887","In-Store","Justin Marcelo","Cash","187","0","187","","","","","","",""
"7 Feb 2024","3:30pm","1707291047","1886","In-Store","Justin Marcelo","Cash","38","49.4","-11.399999999999999","","","","","","",""
"7 Feb 2024","3:27pm","1707290873","1885","In-Store","Justin Marcelo","Cash","56","36.4","19.6","","","","","","",""
"7 Feb 2024","3:09pm","1707289774","1884","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","2:57pm","1707289064","1883","In-Store","Justin Marcelo","Cash","79","51.35","27.65","","","","","","",""
"7 Feb 2024","2:44pm","1707288268","1882","In-Store","Justin Marcelo","Cash","96","62.400000000000006","33.599999999999994","","","","","","",""
"7 Feb 2024","2:34pm","1707287655","1881","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","2:18pm","1707286706","1880","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"7 Feb 2024","1:58pm","1707285530","1879","In-Store","Justin Marcelo","Cash","28","22.75","5.25","","","","","","",""
"7 Feb 2024","1:57pm","1707285462","1878","In-Store","Justin Marcelo","Cash","15","0","15","","","","","","",""
"7 Feb 2024","1:04pm","1707282266","1877","In-Store","Justin Marcelo","Cash","405.3","376.35","28.94999999999999","","","","","","",""
"7 Feb 2024","12:56pm","1707281782","1876","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","12:56pm","1707281769","1875","In-Store","Justin Marcelo","Cash","10","0","10","","","","","","",""
"7 Feb 2024","12:55pm","1707281759","1874","In-Store","Justin Marcelo","Cash","459","298.35","160.64999999999998","","","","","","",""
"7 Feb 2024","12:34pm","1707280462","1873","In-Store","Justin Marcelo","Cash","20","0","20","","","","","","",""
"7 Feb 2024","12:34pm","1707280454","1872","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","12:19pm","1707279583","1871","In-Store","Justin Marcelo","Cash","19.6","18.2","1.4000000000000021","","","","","","",""
"7 Feb 2024","12:16pm","1707279361","1870","In-Store","Justin Marcelo","Cash","127","0","127","","","","","","",""
"7 Feb 2024","12:04pm","1707278647","1869","In-Store","Justin Marcelo","Cash","15","0","15","","","","","","",""
"7 Feb 2024","12:01pm","1707278507","1868","In-Store","Justin Marcelo","Cash","127","0","127","","","","","","",""
"7 Feb 2024","11:55am","1707278137","1867","In-Store","Justin Marcelo","Cash","455","282.75","172.25","","","","","","",""
"7 Feb 2024","11:48am","1707277703","1866","In-Store","Justin Marcelo","Cash","594","0","594","","","","","","",""
"7 Feb 2024","11:41am","1707277274","1865","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","11:35am","1707276941","1864","In-Store","Justin Marcelo","Cash","183.4","169","14.400000000000006","","","","","","",""
"7 Feb 2024","11:34am","1707276860","1863","In-Store","Justin Marcelo","Cash","990","0","990","","","","","","",""
"7 Feb 2024","10:53am","1707274409","1862","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","9:41am","1707270098","1861","In-Store","Justin Marcelo","Cash","26","16.9","9.100000000000001","","","","","","",""
"7 Feb 2024","9:20am","1707268835","1860","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"7 Feb 2024","7:42am","1707262923","1859","In-Store","Justin Marcelo","Cash","303.05","207.35","95.70000000000002","","","","","Pwd:Gris Nathaniel C. Navarro/03-6916-000-0007323","",""
"7 Feb 2024","7:25am","1707261945","1858","In-Store","Justin Marcelo","Cash","60","39","21","","","","","","",""
"7 Feb 2024","7:19am","1707261591","1857","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"6 Feb 2024","6:39pm","1707215956","1856","In-Store","Justin Marcelo","Cash","15","0","15","","","","","","",""
"6 Feb 2024","6:38pm","1707215907","1855","In-Store","Justin Marcelo","Cash","28","18.2","9.8","","","","","","",""
"6 Feb 2024","6:25pm","1707215156","1854","In-Store","Justin Marcelo","Cash","55","35.75","19.25","","","","","","",""
"6 Feb 2024","6:23pm","1707215029","1853","In-Store","Justin Marcelo","Cash","187","0","187","","","","","","",""
"6 Feb 2024","6:20pm","1707214843","1852","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"6 Feb 2024","6:18pm","1707214711","1851","In-Store","Justin Marcelo","Cash","272.3","252.85","19.450000000000017","","","","","","",""
"6 Feb 2024","6:16pm","1707214606","1850","In-Store","Justin Marcelo","Cash","84","54.599999999999994","29.400000000000006","","","","","","",""
"6 Feb 2024","6:16pm","1707214579","1849","In-Store","Justin Marcelo","Cash","559","382.85","176.14999999999998","","","","","","",""
"6 Feb 2024","6:08pm","1707214098","1848","In-Store","Justin Marcelo","Cash","203","36.4","166.6","","","","","","",""
"6 Feb 2024","5:44pm","1707212692","1847","In-Store","Justin Marcelo","Cash","112","91","21","","","","","","",""
"6 Feb 2024","5:44pm","1707212674","1846","In-Store","Justin Marcelo","Cash","370.3","343.85","26.44999999999999","","","","","","",""
"6 Feb 2024","5:25pm","1707211522","1845","In-Store","Justin Marcelo","Cash","15","0","15","","","","","","",""
"6 Feb 2024","5:21pm","1707211318","1844","In-Store","Justin Marcelo","Cash","127","0","127","","","","","","",""
"6 Feb 2024","5:17pm","1707211037","1843","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"6 Feb 2024","5:17pm","1707211031","1842","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"6 Feb 2024","4:37pm","1707208656","1841","In-Store","Justin Marcelo","Cash","145","16.9","128.1","","","","","","",""
"6 Feb 2024","4:11pm","1707207107","1840","In-Store","Justin Marcelo","Cash","198","0","198","","","","","","",""
"6 Feb 2024","3:49pm","1707205742","1839","In-Store","Justin Marcelo","Cash","158","97.5","60.5","","","","","","",""
"6 Feb 2024","3:43pm","1707205408","1838","In-Store","Justin Marcelo","Cash","159.2","46.8","112.39999999999999","","","","","","",""
"6 Feb 2024","3:24pm","1707204287","1837","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"6 Feb 2024","3:19pm","1707203973","1836","In-Store","Justin Marcelo","Cash","20","0","20","","","","","","",""
"6 Feb 2024","3:19pm","1707203967","1835","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"6 Feb 2024","3:10pm","1707203423","1834","In-Store","Justin Marcelo","Cash","127","0","127","","","","","","",""
"6 Feb 2024","3:00pm","1707202838","1833","In-Store","Justin Marcelo","Cash","77","50.05","26.950000000000003","","","","","","",""
"6 Feb 2024","2:48pm","1707202100","1832","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"6 Feb 2024","2:37pm","1707201456","1831","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"6 Feb 2024","2:34pm","1707201260","1830","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"6 Feb 2024","2:28pm","1707200933","1829","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"6 Feb 2024","2:22pm","1707200535","1828","In-Store","Justin Marcelo","Cash","25","0","25","","","","","","",""
"6 Feb 2024","2:06pm","1707199594","1827","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"6 Feb 2024","1:30pm","1707197417","1826","In-Store","Justin Marcelo","Cash","106","68.9","37.099999999999994","","","","","","",""
"6 Feb 2024","1:23pm","1707197022","1825","In-Store","Justin Marcelo","Cash","28","18.2","9.8","","","","","","",""
"6 Feb 2024","1:16pm","1707196580","1824","In-Store","Justin Marcelo","Cash","192","115.05","76.95","","","","","","",""
"6 Feb 2024","12:46pm","1707194800","1823","In-Store","Justin Marcelo","Cash","73.6","40.95","32.64999999999999","","","","","","",""
"6 Feb 2024","12:45pm","1707194747","1822","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"6 Feb 2024","12:41pm","1707194472","1821","In-Store","Justin Marcelo","Cash","20","0","20","","","","","","",""
"6 Feb 2024","12:34pm","1707194058","1820","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"6 Feb 2024","12:02pm","1707192126","1819","In-Store","Justin Marcelo","Cash","319","207.35","111.65","","","","","","",""
"6 Feb 2024","11:48am","1707191301","1818","In-Store","Justin Marcelo","Cash","394","246.35","147.65","","","","","","",""
"6 Feb 2024","10:52am","1707187956","1817","In-Store","Irene","Cash","15","0","15","","","","","","",""
"6 Feb 2024","9:49am","1707184153","1816","In-Store","Irene","Cash","99","0","99","","","","","","",""
"6 Feb 2024","9:07am","1707181678","1815","In-Store","Irene","Cash","19","12.35","6.65","","","","","","",""
"6 Feb 2024","8:59am","1707181148","1814","In-Store","Irene","Cash","113.4","103.35","10.050000000000011","","","","","","",""
"6 Feb 2024","8:17am","1707178665","1813","In-Store","Irene","Cash","58.1","41.599999999999994","16.500000000000007","","","","","","",""
"6 Feb 2024","8:05am","1707177927","1812","In-Store","Irene","Cash","139","0","139","","","","","","",""
"6 Feb 2024","7:49am","1707176963","1811","In-Store","Irene","Cash","15","0","15","","","","","","",""
"6 Feb 2024","7:33am","1707175993","1810","In-Store","Irene","Cash","119.3","18.85","100.44999999999999","","","","","","",""
"6 Feb 2024","7:31am","1707175896","1809","In-Store","Irene","Cash","158.2","146.24999999999997","11.950000000000017","","","","","","",""
"6 Feb 2024","6:50am","1707173446","1808","In-Store","Irene","Cash","99","0","99","","","","","","",""
"5 Feb 2024","6:23pm","1707128639","1807","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","6:11pm","1707127892","1806","In-Store","Justin Marcelo","Cash","80.5","74.75","5.75","","","","","","",""
"5 Feb 2024","6:10pm","1707127831","1805","In-Store","Justin Marcelo","Cash","112.3","12.35","99.95","","","","","","",""
"5 Feb 2024","5:59pm","1707127151","1804","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"5 Feb 2024","5:56pm","1707127006","1803","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","5:54pm","1707126854","1802","In-Store","Justin Marcelo","Cash","48","31.2","16.8","","","","","","",""
"5 Feb 2024","5:53pm","1707126831","1801","In-Store","Justin Marcelo","Cash","242","35.75","206.25","","","","","","",""
"5 Feb 2024","5:45pm","1707126309","1800","In-Store","Justin Marcelo","Cash","265.3","246.35","18.950000000000017","","","","","","",""
"5 Feb 2024","5:43pm","1707126197","1799","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","5:40pm","1707126056","1798","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","5:37pm","1707125828","1797","In-Store","Justin Marcelo","Cash","127","0","127","","","","","","",""
"5 Feb 2024","5:35pm","1707125739","1796","In-Store","Justin Marcelo","Cash","54","35.099999999999994","18.900000000000006","","","","","","",""
"5 Feb 2024","5:31pm","1707125503","1795","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","5:29pm","1707125388","1794","In-Store","Justin Marcelo","Cash","44.8","39.65","5.149999999999999","","","","","","",""
"5 Feb 2024","5:26pm","1707125201","1793","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","5:23pm","1707125000","1792","In-Store","Justin Marcelo","Cash","0","0","0","","","","","","",""
"5 Feb 2024","5:18pm","1707124704","1791","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","5:07pm","1707124044","1790","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","4:54pm","1707123278","1789","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","4:23pm","1707121418","1788","In-Store","Justin Marcelo","Cash","119","0","119","","","","","","",""
"5 Feb 2024","4:21pm","1707121313","1787","In-Store","Justin Marcelo","Cash","28","26","2","","","","","","",""
"5 Feb 2024","4:14pm","1707120852","1786","In-Store","Justin Marcelo","Cash","56","45.5","10.5","","","","","","",""
"5 Feb 2024","4:04pm","1707120244","1785","In-Store","Justin Marcelo","Cash","56","45.5","10.5","","","","","","",""
"5 Feb 2024","4:03pm","1707120228","1784","In-Store","Justin Marcelo","Cash","174","85.15","88.85","","","","","","",""
"5 Feb 2024","3:53pm","1707119639","1783","In-Store","Justin Marcelo","Cash","25","0","25","","","","","","",""
"5 Feb 2024","3:52pm","1707119565","1782","In-Store","Justin Marcelo","Cash","139","0","139","","","","","","",""
"5 Feb 2024","3:52pm","1707119553","1781","In-Store","Justin Marcelo","Cash","139","0","139","","","","","","",""
"5 Feb 2024","3:52pm","1707119532","1780","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","3:41pm","1707118916","1779","In-Store","Justin Marcelo","Cash","15","0","15","","","","","","",""
"5 Feb 2024","3:40pm","1707118831","1778","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","3:18pm","1707117494","1777","In-Store","Justin Marcelo","Cash","20","0","20","","","","","","",""
"5 Feb 2024","3:10pm","1707117016","1776","In-Store","Justin Marcelo","Cash","55","35.75","19.25","","","","","","",""
"5 Feb 2024","2:49pm","1707115783","1775","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","2:31pm","1707114707","1774","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","2:29pm","1707114581","1773","In-Store","Justin Marcelo","Cash","15","0","15","","","","","","",""
"5 Feb 2024","2:07pm","1707113226","1772","In-Store","Justin Marcelo","Cash","27","17.55","9.45","","","","","","",""
"5 Feb 2024","2:06pm","1707113215","1771","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","1:55pm","1707112541","1770","In-Store","Justin Marcelo","Cash","20","0","20","","","","","","",""
"5 Feb 2024","1:54pm","1707112461","1769","In-Store","Justin Marcelo","Cash","194","0","194","","","","","","",""
"5 Feb 2024","1:37pm","1707111422","1768","In-Store","Justin Marcelo","Cash","168.9","37.05","131.85000000000002","","","","","","",""
"5 Feb 2024","1:24pm","1707110668","1767","In-Store","Justin Marcelo","Cash","119","0","119","","","","","","",""
"5 Feb 2024","1:12pm","1707109947","1766","In-Store","Justin Marcelo","Cash","51.5","39","12.5","","","","","","",""
"5 Feb 2024","1:05pm","1707109553","1765","In-Store","Justin Marcelo","Cash","124.5","86.45","38.05","","","","","","",""
"5 Feb 2024","1:05pm","1707109516","1764","In-Store","Justin Marcelo","Cash","283.3","233.35","49.95000000000002","","","","","","",""
"5 Feb 2024","12:07pm","1707106048","1763","In-Store","Justin Marcelo","Cash","123.5","21.45","102.05","","","","","","",""
"5 Feb 2024","11:59am","1707105583","1762","In-Store","Justin Marcelo","Cash","297","0","297","","","","","","",""
"5 Feb 2024","11:55am","1707105304","1761","In-Store","Justin Marcelo","Cash","56","45.5","10.5","","","","","","",""
"5 Feb 2024","11:37am","1707104238","1760","In-Store","Justin Marcelo","Cash","53","34.45","18.549999999999997","","","","","","",""
"5 Feb 2024","11:21am","1707103303","1759","In-Store","Justin Marcelo","Cash","15","0","15","","","","","","",""
"5 Feb 2024","11:21am","1707103295","1758","In-Store","Justin Marcelo","Cash","115","74.75","40.25","","","","","","",""
"5 Feb 2024","11:15am","1707102926","1757","In-Store","Justin Marcelo","Cash","111","83.19999999999999","27.80000000000001","","","","","","",""
"5 Feb 2024","10:58am","1707101915","1756","In-Store","Justin Marcelo","Cash","274.3","252.85","21.450000000000017","","","","","","",""
"5 Feb 2024","10:26am","1707100018","1755","In-Store","Justin Marcelo","gcash","217","58.5","158.5","","","","","","",""
"5 Feb 2024","10:22am","1707099754","1754","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","10:21am","1707099709","1753","In-Store","Justin Marcelo","Cash","345.6","232.05","113.55000000000001","","","","","","",""
"5 Feb 2024","10:11am","1707099107","1752","In-Store","Justin Marcelo","Cash","399","0","399","","","","","","",""
"5 Feb 2024","9:42am","1707097346","1751","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"5 Feb 2024","9:27am","1707096448","1750","In-Store","Justin Marcelo","Cash","35","16.25","18.75","","","","","","",""
"5 Feb 2024","8:41am","1707093701","1749","In-Store","Justin Marcelo","Cash","55","35.75","19.25","","","","","","",""
"5 Feb 2024","8:30am","1707093011","1748","In-Store","Justin Marcelo","Cash","52.5","39.65","12.850000000000001","","","","","","",""
"5 Feb 2024","7:56am","1707090966","1747","In-Store","Justin Marcelo","Cash","15","0","15","","","","","","",""
"5 Feb 2024","7:37am","1707089847","1746","In-Store","Justin Marcelo","Cash","28","22.75","5.25","","","","","","",""
"5 Feb 2024","7:19am","1707088746","1745","In-Store","Justin Marcelo","Cash","238.7","226.6","12.099999999999994","","","","","1day before","",""
"5 Feb 2024","7:11am","1707088316","1744","In-Store","Justin Marcelo","Cash","15","0","15","","","","","","",""
"5 Feb 2024","7:11am","1707088303","1743","In-Store","Justin Marcelo","Cash","56","45.5","10.5","","","","","","",""
"4 Feb 2024","6:49pm","1707043743","1742","In-Store","Irene","Cash","422.8","272.75","150.05","","","","","","",""
"4 Feb 2024","6:37pm","1707043024","1741","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","6:28pm","1707042489","1740","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","6:27pm","1707042473","1739","In-Store","Irene","Cash","141","91.65","49.349999999999994","","","","","","",""
"4 Feb 2024","6:25pm","1707042358","1738","In-Store","Irene","Cash","127","0","127","","","","","","",""
"4 Feb 2024","6:25pm","1707042349","1737","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","6:22pm","1707042167","1736","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","6:22pm","1707042147","1735","In-Store","Irene","Cash","25","0","25","","","","","","",""
"4 Feb 2024","6:22pm","1707042130","1734","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","6:21pm","1707042116","1733","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","6:15pm","1707041751","1732","In-Store","Irene","Cash","127","0","127","","","","","","",""
"4 Feb 2024","5:53pm","1707040432","1731","In-Store","Irene","Cash","56","36.4","19.6","","","","","","",""
"4 Feb 2024","5:53pm","1707040400","1730","In-Store","Irene","Cash","104.4","89.69999999999999","14.700000000000017","","","","","","",""
"4 Feb 2024","5:45pm","1707039928","1729","In-Store","Irene","Cash","56","36.4","19.6","","","","","","",""
"4 Feb 2024","5:22pm","1707038565","1728","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","5:11pm","1707037875","1727","In-Store","Irene","Cash","72","35.1","36.9","","","","","","",""
"4 Feb 2024","5:02pm","1707037372","1726","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","4:50pm","1707036628","1725","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","4:50pm","1707036612","1724","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","4:49pm","1707036596","1723","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","4:45pm","1707036336","1722","In-Store","Irene","Cash","529","343.85","185.14999999999998","","","","","","",""
"4 Feb 2024","4:25pm","1707035123","1721","In-Store","Irene","Cash","198.7","18.2","180.5","","","","","","",""
"4 Feb 2024","4:22pm","1707034938","1720","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","4:22pm","1707034927","1719","In-Store","Irene","Cash","88","0","88","","","","","","",""
"4 Feb 2024","4:19pm","1707034746","1718","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","4:11pm","1707034271","1717","In-Store","Irene","Cash","109","31.85","77.15","","","","","","",""
"4 Feb 2024","4:07pm","1707034051","1716","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","4:07pm","1707034043","1715","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","3:14pm","1707030859","1714","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","2:38pm","1707028715","1713","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","2:37pm","1707028655","1712","In-Store","Irene","Cash","63","39","24","","","","","","",""
"4 Feb 2024","2:18pm","1707027495","1711","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","2:16pm","1707027404","1710","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","2:04pm","1707026665","1709","In-Store","Irene","Cash","151","33.8","117.2","","","","","","",""
"4 Feb 2024","1:51pm","1707025898","1708","In-Store","Irene","Cash","39","12.35","26.65","","","","","","",""
"4 Feb 2024","1:51pm","1707025882","1707","In-Store","Irene","Cash","26","16.9","9.100000000000001","","","","","","",""
"4 Feb 2024","1:51pm","1707025873","1706","In-Store","Irene","Cash","529","343.85","185.14999999999998","","","","","","",""
"4 Feb 2024","1:29pm","1707024595","1705","In-Store","Irene","Cash","79","51.35","27.65","","","","","","",""
"4 Feb 2024","1:25pm","1707024342","1704","In-Store","Irene","Cash","489","337.35","151.64999999999998","","","","","","",""
"4 Feb 2024","1:09pm","1707023385","1703","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","1:03pm","1707023018","1702","In-Store","Irene","Cash","319","207.35","111.65","","","","","","",""
"4 Feb 2024","12:57pm","1707022621","1701","In-Store","Irene","Cash","99","0","99","","","","","","",""
"4 Feb 2024","12:53pm","1707022396","1700","In-Store","Irene","Cash","15","0","15","","","","","","",""
"4 Feb 2024","12:49pm","1707022155","1699","In-Store","Irene","Cash","53","34.45","18.549999999999997","","","","","","",""
