"Date","Time","Transaction ID","Receipt No.","Total","Total Cost","Payment Type","Category","Item","Option","Modifier","Quantity","Price per Unit","Discounted Price","Inclusive VAT","Cost","Refunded","Refund Reason","Item Note","% Item Discount","Item Discount Amount","% Total Discount","Total Discount Amount","VAT Exemption","Service %","Service Amount","Cashier","Note","Customer","Customer Phone","Customer Delivery Address","Park Tag","Type"
"15 Jan 2024","10:20am","1705285204","415","109","31.85","Cash","BW BREADS","PANDESAL | UBE CHEESE","","","1","109","109","11.679","31.85","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","10:19am","1705285187","414","668","343.85","Cash","BW PROMOS","JUMBO LOAF BUNDLE","","","1","158","139","14.892999999999999","0","","","Promo","12.025316455696203","19","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","10:19am","1705285187","414","","","Cash","BW CHILLED CAKES","DOUBLE CHOCO 8x11","","","1","529","529","56.678999999999995","343.85","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","10:19am","1705285187","414","","","Cash","BW CANDLES","CANDLE | BLUE SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","10:18am","1705285129","413","228","133.89999999999998","Cash","BW BREADS","UBE ENSAYMADA","","","2","43","86","9.214","23.4","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","10:18am","1705285129","413","","","Cash","BW PASTRIES","BUTTER CUPCAKE","","","2","19","38","4.071000000000001","9.75","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","10:18am","1705285129","413","","","Cash","BW PASTRIES","ORIGINAL BROWNIES","","","2","26","52","5.571000000000001","16.9","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","10:18am","1705285129","413","","","Cash","BW LOAVES","LOAF | MONGO","","","1","52","52","5.571000000000001","33.8","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","10:17am","1705285022","412","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","9:09am","1705280996","411","244.3","141.04999999999998","Cash","BW PASTRIES","EGG PIE","","","6","28","168","18","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","9:09am","1705280996","411","","","Cash","BW BREADS","PANDESAL | UBE CHEESE","","","1","109","76.3","8.175","31.85","","","","30","32.7","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","9:09am","1705280965","410","147","111.8","Cash","BW LOAVES","LOAF | UBE","","","2","60","102.55799999999999","10.988","39","","","","","0","14.534883720930234","17.442","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","9:09am","1705280965","410","","","Cash","BW LOAVES","LOAF | MONGO","","","1","52","44.442","4.762","33.8","","","","","0","14.534883720930234","7.558","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","8:56am","1705280161","409","35","24.05","Cash","BW PASALUBONG","FLAVORED TOAST","","","1","35","35","3.75","24.05","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","8:18am","1705277936","408","70","48.1","Cash","BW PASALUBONG","FLAVORED TOAST","","","2","35","70","7.5","24.05","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","8:06am","1705277214","407","28","18.2","Cash","BW PASTRIES","EGG PIE","","","1","28","28","3","18.2","","","","","0","","0","0","","0","Chiolo Candelaria","","","","","",""
"15 Jan 2024","8:05am","1705277153","406","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Chiolo Candelaria","","","","","",""
"15 Jan 2024","7:41am","1705275712","405","15","0","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","1.607","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","7:41am","1705275684","404","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","7:41am","1705275676","403","147","111.8","Cash","BW LOAVES","LOAF | UBE","","","2","60","102.55799999999999","10.988","39","","","","","0","14.534883720930234","17.442","0","","0","CJ Banao","","","","","",""
"15 Jan 2024","7:41am","1705275676","403","","","Cash","BW LOAVES","LOAF | MONGO","","","1","52","44.442","4.762","33.8","","","","","0","14.534883720930234","7.558","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","6:19pm","1705227587","402","123.6","83.85","Cash","BW PASTRIES","EGG PIE","","","2","28","56","6","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","6:19pm","1705227587","402","","","Cash","BW DELICACIES","HOPIA MONGO","","","1","46","46","4.928999999999999","29.9","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","6:19pm","1705227587","402","","","Cash","BW BREADS","CHEESY ENSAYMADA","","","1","36","21.6","2.314","17.55","","","Approve 40%","40","14.4","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","6:18pm","1705227530","401","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","6:08pm","1705226893","400","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","6:08pm","1705226882","399","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","5:48pm","1705225738","398","127","0","Cash","BW PROMOS","FLAVORED TRIO | RAISINS","","","1","149","127","13.607000000000001","0","","","Promo","14.765100671140937","22","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","5:48pm","1705225714","397","234","36.4","Cash","BW PASTRIES","EGG PIE","","","2","28","56","6","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","5:48pm","1705225714","397","","","Cash","BW PROMOS","TRIO UBE","","","1","172","147","15.75","0","","","Promo","14.53488372093023","25","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","5:48pm","1705225714","397","","","Cash","BW BEVERAGES","CHUCKIE | 180 ml","","","1","31","31","3.321","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","5:35pm","1705224908","396","394","246.35","Cash","BW CHILLED CAKES","DOUBLE CHOCO | 7R","","","1","379","379","40.607","246.35","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","5:35pm","1705224908","396","","","Cash","BW CANDLES","CANDLE | No* 2","","","1","15","15","1.607","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","5:35pm","1705224908","396","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","5:34pm","1705224855","395","127","18.2","Cash","BW PASTRIES","EGG PIE","","","1","28","28","3","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","5:34pm","1705224855","395","","","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","5:17pm","1705223857","394","30","29.9","Cash","BW PASTRIES","UBE EGG PIE","","","1","31","18.6","1.993","20.15","","","Approve 40%","40","12.4","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","5:17pm","1705223857","394","","","Cash","BW PASTRIES","BUTTER CUPCAKE","","","1","19","11.4","1.2209999999999999","9.75","","","Approve 40%","40","7.6","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","5:03pm","1705223026","393","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","4:59pm","1705222759","392","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","4:57pm","1705222664","391","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","4:53pm","1705222431","390","114","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","4:53pm","1705222431","390","","","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","1.607","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","4:47pm","1705222032","389","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","4:46pm","1705222016","388","127","18.2","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","4:46pm","1705222016","388","","","Cash","BW PASTRIES","EGG PIE","","","1","28","28","3","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","4:40pm","1705221648","387","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","4:40pm","1705221630","386","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","4:40pm","1705221613","385","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","4:28pm","1705220916","384","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","4:28pm","1705220902","383","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","3:39pm","1705217978","382","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","3:36pm","1705217762","381","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","3:30pm","1705217458","380","88.2","95.55","Cash","BW CHILLED CAKES","CREAMY YEMA CAKE","","","1","147","88.2","9.45","95.55","","","Approve 40%","40","58.8","","0","0","","0","CJ Banao","","","","","",""
"14 Jan 2024","3:11pm","1705216302","379","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo ","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","3:00pm","1705215625","378","37","24.05","Cash","BW LOAVES","LOAF | RAISINS","","","1","37","37","3.964","24.05","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:53pm","1705215196","377","35","24.05","Cash","BW PASALUBONG","FLAVORED TOAST","","","1","35","35","3.75","24.05","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:47pm","1705214870","376","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:45pm","1705214746","375","459","298.35","Grab","BW CHILLED CAKES","FAMOUS MOCHA | 8x11","","","1","459","459","49.178999999999995","298.35","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:45pm","1705214746","375","","","Grab","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:29pm","1705213788","374","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:17pm","1705213070","373","187","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:17pm","1705213070","373","","","Cash","BW SPREADS","CHIZ WHIZ | SACHET","","","1","88","88","9.429","0","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:14pm","1705212897","372","0","0","Grab","BW CHILLED CAKES","FAMOUS MOCHA | 8x11","","","1","459","459","49.178999999999995","298.35","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:14pm","1705212897","372","","","Grab","BW CHILLED CAKES","FAMOUS MOCHA | 8x11","","","-1","459","-459","-49.178999999999995","298.35","True","Hindi napalitan sa price sa grab","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:10pm","1705212652","371","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:10pm","1705212636","370","20","0","Cash","BW BEVERAGES","COKE MISMO","","","1","20","20","2.1430000000000002","0","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:02pm","1705212125","369","614","0","Cash","BW PROMOS","FBC MOCHA | 8X11","","","1","641","599","64.179","0","","","Fbc","6.5522620904836195","42","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:02pm","1705212125","369","","","Cash","BW CANDLES","CANDLE | No* 1","","","1","15","15","1.607","0","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:01pm","1705212086","368","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:01pm","1705212069","367","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:00pm","1705212048","366","28","18.2","Cash","BW PASTRIES","EGG PIE","","","1","28","28","3","18.2","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:00pm","1705212013","365","359","233.35","Cash","BW CHILLED CAKES","LEMON CREAM | 7R","","","1","359","359","38.464","233.35","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","2:00pm","1705212013","365","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","1:59pm","1705211984","364","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","1:31pm","1705210277","363","40.6","36.4","Cash","BW PASTRIES","CHOCO MARBLE MAMON","","","2","29","40.6","4.35","18.2","","","1day before","30","17.4","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","1:30pm","1705210246","362","59.3","39.65","Cash","BW PASTRIES","BUTTER CUPCAKE","","","1","19","13.3","1.425","9.75","","","1day before","30","5.7","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","1:30pm","1705210246","362","","","Cash","BW PASTRIES","ORIGINAL BROWNIES","","","1","26","26","2.786","16.9","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","1:30pm","1705210246","362","","","Cash","BW PASALUBONG","CHOCO CHIPS MINI","","","1","20","20","2.1430000000000002","13","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","1:13pm","1705209203","361","18.2","16.9","Cash","BW PASTRIES","ORIGINAL BROWNIES","","","1","26","18.2","1.95","16.9","","","1day before","30","7.8","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","1:12pm","1705209167","360","172.05","116.35","Cash","BW CHILLED CAKES","SAKTO RED VELVET","","","1","179","170.05","18.22","116.35","","","Senior ,3013902","5","8.95","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","1:12pm","1705209167","360","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","2","0.214","0","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","12:47pm","1705207628","359","198","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","2","130","198","21.214000000000002","0","","","","23.846153846153847","62","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","12:28pm","1705206516","358","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"14 Jan 2024","12:08pm","1705205319","357","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","11:35am","1705203335","356","72","48.1","Cash","BW PASALUBONG","FLAVORED TOAST","","","1","35","35","3.75","24.05","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","11:35am","1705203335","356","","","Cash","BW LOAVES","LOAF | RAISINS","","","1","37","37","3.964","24.05","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","11:18am","1705202294","355","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","10:47am","1705200458","354","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","10:45am","1705200328","353","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","10:42am","1705200157","352","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","10:36am","1705199815","351","579","376.35","Cash","BW CHILLED CAKES","YLLANA CAKE | 8x11","","","1","579","579","62.036","376.35","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","10:36am","1705199815","351","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","10:36am","1705199785","350","152","34.45","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","10:36am","1705199785","350","","","Cash","BW PASALUBONG","CLASSIC PIAYA","","","1","53","53","5.678999999999999","34.45","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","10:35am","1705199757","349","47.2","29.9","Cash","BW DELICACIES","HOPIA RED MONGO","","","1","46","32.2","3.45","29.9","","","1day","30","13.8","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","10:35am","1705199757","349","","","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","1.607","0","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","10:26am","1705199212","348","599","0","Cash","BW PROMOS","FBC MOCHA | 8X11","","","1","641","599","64.179","0","","","Fbc","6.5522620904836195","42","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","10:02am","1705197768","347","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","10:01am","1705197716","346","599","0","Cash","BW PROMOS","FBC MOCHA | 8X11","","","1","641","599","64.179","0","","","Fbc","6.5522620904836195","42","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:59am","1705197582","345","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:58am","1705197525","344","111","0","Cash","BW ACCESSORIES","HAPPY BIRTHDAY | PLAIN","","","2","30","60","6.428999999999999","0","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:58am","1705197525","344","","","Cash","BW BEVERAGES","COKE MISMO","","","1","20","20","2.1430000000000002","0","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:58am","1705197525","344","","","Cash","BW BEVERAGES","CHUCKIE | 180 ml","","","1","31","31","3.321","0","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:38am","1705196288","343","37","24.05","Cash","BW LOAVES","LOAF | RAISINS","","","1","37","37","3.964","24.05","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:37am","1705196274","342","84","54.599999999999994","Cash","BW PASTRIES","EGG PIE","","","3","28","84","9","18.2","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:30am","1705195846","341","198.6","168.75","Cash","BW BREADS","WHEAT TUNA BUN","","","1","29","20.3","2.175","29","","","1day","30","8.7","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:30am","1705195846","341","","","Cash","BW PASTRIES","CHOCO EGG PIE","","","1","35","24.5","2.625","21.45","","","1day","30","10.5","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:30am","1705195846","341","","","Cash","BW DELICACIES","HOPIA UBE","","","1","48","33.6","3.6","31.2","","","1day","30","14.4","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:30am","1705195846","341","","","Cash","BW DELICACIES","HOPIA RED MONGO","","","1","46","32.2","3.45","29.9","","","1day","30","13.8","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:30am","1705195846","341","","","Cash","BW PASTRIES","EGG PIE","","","1","28","28","3","18.2","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:30am","1705195846","341","","","Cash","BW LOAVES","LOAF | UBE","","","1","60","60","6.428999999999999","39","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","9:01am","1705194099","340","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","8:44am","1705193056","339","459","298.35","Cash","BW CHILLED CAKES","FAMOUS MOCHA | 8x11","","","1","459","459","49.178999999999995","298.35","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","8:44am","1705193056","339","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","8:33am","1705192401","338","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","7:46am","1705189605","337","55","35.75","Cash","BW LOAVES","LOAF | WHOLE WHEAT","","","1","55","55","5.893","35.75","","","","","0","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","7:32am","1705188743","336","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","7:01am","1705186870","335","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"14 Jan 2024","6:47am","1705186068","334","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"13 Jan 2024","6:43pm","1705142589","333","71.4","0","Cash","BW CHILLED CAKES","CUSTARD CAKE","","","1","119","71.4","7.65","0","","","","40","47.6","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:24pm","1705141481","332","78","50.7","Cash","BW PASTRIES","SPECIAL MAMON","","","2","25","50","5.357","16.25","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:24pm","1705141481","332","","","Cash","BW PASTRIES","EGG PIE","","","1","28","28","3","18.2","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:21pm","1705141282","331","71.4","0","Cash","BW CHILLED CAKES","CUSTARD CAKE","","","1","119","71.4","7.65","0","","","","40","47.6","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:19pm","1705141148","330","319","207.35","Cash","BW CHILLED CAKES","FAMOUS MOCHA | 7R","","","1","319","319","34.179","207.35","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:19pm","1705141148","330","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","","100","2","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:18pm","1705141107","329","238","77.35","Cash","BW BEVERAGES","COKE 1*5 liters","","","1","85","85","9.107000000000001","0","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:18pm","1705141107","329","","","Cash","BW LOAVES","LOAF | JUMBO","JUMBO PROMO","","1","79","79","8.464","39","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:18pm","1705141107","329","","","Cash","BW PASTRIES","EGG PIE","","","1","28","28","3","18.2","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:18pm","1705141107","329","","","Cash","BW PASTRIES","UBE EGG PIE","","","1","31","31","3.321","20.15","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:18pm","1705141107","329","","","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","1.607","0","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:05pm","1705140339","328","55","0","Cash","BW BEVERAGES","BOTTLED WATER","","","2","15","30","3.214","0","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:05pm","1705140339","328","","","Cash","BW BEVERAGES","MINE SHINE GREEN TEA","","","1","25","25","2.679","0","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:05pm","1705140307","327","127","0","Cash","BW PROMOS","FLAVORED TRIO | RAISINS","","","1","149","127","13.607000000000001","0","","","","14.765100671140937","22","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:04pm","1705140295","326","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:04pm","1705140281","325","174","24.05","Cash","BW PROMOS","JUMBO LOAF BUNDLE","","","1","158","139","14.892999999999999","0","","","","12.025316455696203","19","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:04pm","1705140281","325","","","Cash","BW PASALUBONG","FLAVORED TOAST","","","1","35","35","3.75","24.05","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
